,year,Score,tot_eps,duration,rank,pop,revenue_trillion_won
17,2015.0,7.503960396039604,29.801369863013697,2596.714285714286,19885.902777777777,11735.895833333334,1.72
18,2016.0,7.703809523809523,25.84971098265896,2249.820359281437,24703.95348837209,21716.00581395349,1.74
19,2017.0,7.806349206349206,22.480198019801982,1907.7551020408164,24258.09405940594,25174.618811881188,1.76
20,2018.0,7.77013888888889,20.599056603773583,1945.188679245283,21541.245283018867,24818.617924528302,1.81
21,2019.0,7.864705882352941,18.847389558232933,1823.6065573770493,22361.914285714287,24345.816326530614,1.91
22,2020.0,7.841379310344828,15.940366972477063,1979.4392523364486,22562.599078341013,23274.225806451614,0.51
23,2021.0,7.857718120805369,13.879377431906615,2153.6470588235293,25918.883268482492,26427.39688715953,0.58
24,2022.0,7.921290322580645,13.408071748878923,2441.7272727272725,19910.95067264574,20625.771300448432,1.16
25,2023.0,8.623387096774193,15.232044198895027,1338.9666666666667,5225.766666666666,3704.3055555555557,1.26
